X82,nd,bra,pre,par,ama,ind,total,nao_bra_prop,nao_bra_prop_declarados
35178559,4,35,0,4,1,0,44,20.45454545454546,12.5
35179000,113,29,0,4,1,0,147,80.27210884353741,14.70588235294118
35179848,145,212,7,71,0,0,435,51.26436781609196,26.89655172413793
35179887,59,84,4,12,2,0,161,47.82608695652174,17.647058823529417
35180002,71,27,0,16,0,2,116,76.72413793103449,40
35180026,44,22,8,20,0,0,94,76.59574468085107,56.00000000000001
35180038,137,40,1,21,0,1,200,80,36.50793650793651
35180048,17,63,7,71,4,0,162,61.111111111111114,56.55172413793104
35180063,88,6,2,2,0,0,98,93.87755102040816,40
35180075,126,36,7,29,2,2,202,82.17821782178218,52.63157894736843
35180087,68,35,5,16,2,2,128,72.65625,41.666666666666664
35180099,24,18,1,7,0,0,50,64,30.76923076923077
35180117,29,27,9,91,1,2,159,83.01886792452831,79.23076923076923
35180142,48,18,0,3,0,0,69,73.91304347826086,14.28571428571429
35180166,69,34,2,9,1,0,115,70.43478260869564,26.086956521739136
35180178,68,67,1,32,2,0,170,60.58823529411765,34.31372549019608
35180185,166,31,0,12,1,0,210,85.23809523809524,29.54545454545454
35180191,89,15,7,6,1,0,118,87.28813559322035,48.275862068965516
35180208,44,18,0,3,1,0,66,72.72727272727273,18.181818181818176
35180221,96,79,0,5,3,0,183,56.830601092896174,9.195402298850574
35180245,37,9,8,15,1,0,70,87.14285714285714,72.72727272727273
35180269,73,71,3,28,0,0,175,59.42857142857143,30.3921568627451
35180270,52,32,1,15,1,0,101,68.31683168316832,34.693877551020414
35180282,84,23,2,22,0,0,131,82.44274809160305,51.06382978723405
35180294,47,31,1,25,0,0,104,70.1923076923077,45.614035087719294
35180300,87,49,6,22,1,0,165,70.3030303030303,37.17948717948718
35180312,17,36,2,15,0,0,70,48.57142857142858,32.07547169811321
35180336,197,43,1,53,0,0,294,85.37414965986395,55.670103092783506
35180361,74,19,0,7,0,0,100,81,26.923076923076927
35180373,6,135,11,72,0,0,224,39.73214285714286,38.07339449541285
35180385,90,12,6,11,1,0,120,90,60
35180397,97,28,1,8,0,0,134,79.10447761194031,24.32432432432432
35180415,129,16,3,4,0,0,152,89.47368421052632,30.434782608695656
35180427,72,38,0,20,1,0,131,70.99236641221374,35.59322033898306
35180439,91,14,1,13,1,0,120,88.33333333333333,51.72413793103448
35180452,139,62,6,32,0,0,239,74.05857740585773,38
35180464,32,19,2,7,0,0,60,68.33333333333333,32.14285714285714
35180488,87,56,2,20,3,0,168,66.66666666666667,30.864197530864203
35180524,34,43,5,34,2,0,118,63.55932203389831,48.80952380952381
35180543,66,12,1,25,0,1,105,88.57142857142857,69.23076923076923
35180555,65,10,1,20,1,1,98,89.79591836734694,69.6969696969697
35180567,16,58,8,94,2,0,178,67.41573033707866,64.19753086419753
35180580,111,13,0,9,0,0,133,90.22556390977444,40.90909090909091
35180592,103,50,3,30,1,0,187,73.2620320855615,40.476190476190474
35180610,51,11,1,3,0,0,66,83.33333333333334,26.66666666666667
35180622,116,15,0,7,2,0,140,89.28571428571429,37.5
35180634,19,36,2,10,0,1,68,47.05882352941176,26.530612244897956
35180658,40,19,2,13,0,0,74,74.32432432432432,44.11764705882353
35180661,41,20,5,13,0,0,79,74.68354430379746,47.36842105263158
35180701,13,43,4,48,0,0,108,60.18518518518518,54.73684210526315
35180713,55,51,3,30,1,0,140,63.57142857142857,40
35180750,155,52,3,65,0,0,275,81.0909090909091,56.666666666666664
35180774,67,59,10,71,1,0,208,71.63461538461539,58.156028368794324
35180798,98,20,4,13,0,0,135,85.18518518518519,45.945945945945944
35180804,61,40,8,21,0,0,130,69.23076923076923,42.028985507246375
35180816,33,30,0,34,0,0,97,69.0721649484536,53.125
35180828,22,53,2,17,2,0,96,44.791666666666664,28.37837837837838
35180853,18,190,4,49,4,0,265,28.301886792452834,23.076923076923073
35180865,99,39,6,23,0,0,167,76.64670658682635,42.64705882352941
35180877,30,50,9,36,0,0,125,60,47.36842105263158
35180890,77,62,9,22,4,2,176,64.77272727272727,37.37373737373737
35180919,80,25,16,22,0,0,143,82.51748251748252,60.31746031746032
35180920,0,71,10,18,0,0,99,28.282828282828287,28.282828282828287
35180944,48,66,3,62,0,0,179,63.12849162011174,49.61832061068703
35180956,70,90,12,52,5,0,229,60.698689956331876,43.39622641509434
35180973,30,81,7,30,1,0,149,45.63758389261745,31.932773109243694
35181006,91,30,10,16,1,0,148,79.72972972972973,47.36842105263158
35181024,73,102,5,25,2,0,207,50.72463768115942,23.880597014925375
35181031,127,29,5,18,0,0,179,83.79888268156425,44.230769230769226
35181055,47,43,3,16,2,0,111,61.261261261261254,32.8125
35181067,15,29,1,15,0,0,60,51.66666666666666,35.55555555555555
35181109,58,12,3,20,0,0,93,87.09677419354838,65.71428571428571
35181122,60,40,0,9,0,0,109,63.30275229357798,18.36734693877551
35181134,55,19,1,8,2,0,85,77.64705882352942,36.66666666666667
35181161,146,47,11,55,2,1,262,82.06106870229007,59.48275862068966
35181171,32,49,2,28,0,1,112,56.25,38.74999999999999
35181183,69,33,2,36,0,0,140,76.42857142857142,53.52112676056338
35181195,85,36,2,12,0,1,136,73.52941176470588,29.411764705882348
35181201,58,40,2,27,0,0,127,68.50393700787401,42.028985507246375
35181213,88,28,1,19,1,0,137,79.56204379562044,42.85714285714286
35181225,39,32,0,3,0,1,75,57.33333333333333,11.111111111111116
35181250,82,73,1,23,0,0,179,59.21787709497206,24.742268041237114
35181262,66,79,1,44,0,0,190,58.42105263157895,36.29032258064516
35181274,13,114,5,54,0,0,186,38.70967741935484,34.104046242774565
35181286,84,29,1,14,1,0,129,77.51937984496125,35.55555555555555
35181298,28,26,3,9,1,0,67,61.19402985074627,33.333333333333336
35181304,34,54,2,17,0,1,108,50,27.027027027027028
35181316,4,137,2,43,1,0,187,26.7379679144385,25.136612021857918
35181328,108,67,3,23,1,0,202,66.83168316831683,28.723404255319153
35181336,262,44,5,23,0,0,334,86.82634730538922,38.888888888888886
35181353,46,9,0,8,0,0,63,85.71428571428572,47.05882352941176
35181377,6,43,1,10,0,0,60,28.333333333333332,20.370370370370374
35181389,69,44,2,17,0,0,132,66.66666666666667,30.15873015873016
35181390,7,50,4,21,0,0,82,39.02439024390244,33.333333333333336
35181407,10,38,1,13,0,0,62,38.70967741935484,26.923076923076927
35181419,95,28,4,14,0,0,141,80.1418439716312,39.13043478260869
35181420,40,34,0,9,0,0,83,59.036144578313255,20.93023255813954
35181432,86,28,3,9,0,0,126,77.77777777777779,30.000000000000004
35181444,31,120,7,58,3,0,219,45.205479452054796,36.170212765957444
35181468,43,79,9,66,0,1,198,60.1010101010101,49.032258064516135
35181473,82,24,1,12,0,0,119,79.83193277310924,35.13513513513513
35181523,105,16,3,13,0,0,137,88.32116788321169,50
35181559,48,36,0,7,0,1,92,60.86956521739131,18.181818181818176
35181560,51,14,4,11,0,0,80,82.5,51.72413793103448
35181572,73,64,5,16,0,0,158,59.493670886075954,24.705882352941178
35181584,88,25,6,7,0,1,127,80.31496062992126,35.89743589743589
35181663,96,18,1,10,4,0,129,86.04651162790698,45.45454545454546
35181675,185,24,4,37,4,6,260,90.76923076923077,68
35181705,101,25,10,19,0,0,155,83.87096774193549,53.703703703703695
35181717,99,38,5,38,1,0,181,79.00552486187846,53.65853658536586
35181729,104,13,3,24,0,1,145,91.0344827586207,68.29268292682926
35181730,37,29,6,46,0,0,118,75.42372881355932,64.19753086419753
35181742,97,39,4,17,0,0,157,75.15923566878982,35
35181754,83,44,12,32,0,0,171,74.26900584795322,50
35181766,109,19,5,20,0,0,153,87.58169934640523,56.81818181818181
35181785,101,29,0,56,2,1,189,84.65608465608466,67.04545454545455
35181791,420,91,3,178,2,0,694,86.88760806916427,66.78832116788321
35181808,3,119,8,95,0,0,225,47.111111111111114,46.3963963963964
35181812,123,12,2,16,0,0,153,92.15686274509804,60
35181821,69,60,2,56,2,0,189,68.25396825396825,50
35181833,38,12,0,15,0,0,65,81.53846153846153,55.55555555555556
35181845,42,46,9,61,0,0,158,70.88607594936708,60.3448275862069
35181869,78,12,1,54,1,0,146,91.78082191780823,82.35294117647058
35181870,134,15,3,15,1,0,168,91.07142857142857,55.88235294117647
35181882,122,48,6,17,0,0,193,75.12953367875647,32.3943661971831
35181894,94,21,3,6,0,0,124,83.06451612903226,30.000000000000004
35181900,68,20,8,12,0,1,109,81.65137614678899,51.21951219512195
35181912,157,11,2,21,0,0,191,94.24083769633508,67.64705882352942
35181924,92,47,6,11,0,0,156,69.87179487179486,26.5625
35181936,72,29,8,36,0,0,145,80,60.273972602739725
35181961,110,30,0,13,0,0,153,80.3921568627451,30.23255813953488
35181973,74,42,6,22,0,0,144,70.83333333333333,40
35181985,48,21,0,11,0,0,80,73.75,34.375
35182000,186,111,5,55,1,1,359,69.08077994428969,35.83815028901734
35182011,22,56,7,45,0,0,130,56.92307692307692,48.14814814814815
35182023,45,12,0,13,0,0,70,82.85714285714285,52
35182035,90,61,4,67,0,0,222,72.52252252252251,53.78787878787878
35182047,120,25,2,12,1,0,160,84.375,37.5
35182059,57,19,3,27,0,0,106,82.0754716981132,61.224489795918366
35182060,97,43,6,32,0,0,178,75.84269662921348,46.913580246913575
35182096,66,45,1,20,2,0,134,66.4179104477612,33.82352941176471
35182114,509,36,4,41,1,0,591,93.90862944162437,56.09756097560976
35182138,132,26,13,22,0,0,193,86.52849740932642,57.377049180327866
35182148,265,40,2,25,0,1,333,87.98798798798799,41.17647058823529
35182151,149,21,2,25,1,0,198,89.39393939393939,57.14285714285714
35182163,398,64,4,21,0,1,488,86.88524590163934,28.888888888888886
35182175,84,23,3,9,0,0,119,80.67226890756302,34.285714285714285
35182205,150,33,7,19,0,0,209,84.21052631578947,44.067796610169495
35182217,71,19,0,32,1,0,123,84.55284552845528,63.46153846153846
35182229,82,54,6,19,0,0,161,66.45962732919256,31.645569620253166
35182242,98,25,2,7,0,0,132,81.06060606060606,26.470588235294112
35182291,33,15,0,9,1,2,60,75,44.44444444444444
35182308,47,40,1,11,0,0,99,59.5959595959596,23.076923076923073
35182312,28,89,3,26,1,0,147,39.455782312925166,25.210084033613445
35182321,80,65,1,19,0,0,165,60.60606060606061,23.529411764705888
35182357,105,28,1,56,1,1,192,85.41666666666666,67.81609195402298
35182370,25,48,3,28,1,0,105,54.28571428571429,40
35182382,8,36,2,26,3,4,79,54.43037974683544,49.29577464788733
35182394,147,69,3,19,1,0,239,71.1297071129707,25
35182400,90,65,3,34,0,0,192,66.14583333333333,36.274509803921575
35182424,163,47,9,15,1,1,236,80.08474576271186,35.61643835616438
35182448,36,85,1,15,2,0,139,38.84892086330935,17.47572815533981
35182459,52,27,0,0,1,0,80,66.25,3.57142857142857
35182485,71,42,5,30,2,1,151,72.18543046357617,47.5
35182497,96,47,4,8,0,0,155,69.6774193548387,20.33898305084746
35182503,66,16,1,13,0,2,98,83.6734693877551,50
35182515,21,55,6,30,0,0,112,50.89285714285714,39.56043956043956
35182527,42,78,2,36,0,0,158,50.63291139240506,32.758620689655174
35182539,32,38,2,15,1,3,91,58.241758241758234,35.59322033898306
35182552,158,36,5,29,0,7,235,84.68085106382979,53.24675324675325
35182564,14,17,4,33,0,0,68,75,68.5185185185185
35182576,39,62,7,72,2,0,182,65.93406593406593,56.64335664335665
35182588,66,105,4,42,1,2,220,52.27272727272727,31.818181818181824
35182597,109,69,4,51,2,1,236,70.76271186440678,45.669291338582674
35182606,73,40,4,22,0,0,139,71.22302158273382,39.39393939393939
35182618,79,40,7,48,1,0,175,77.14285714285715,58.33333333333333
35182624,55,19,4,19,0,1,98,80.61224489795919,55.81395348837209
35182631,31,74,12,41,0,0,158,53.16455696202531,41.73228346456693
35182643,91,28,5,36,0,0,160,82.5,59.42028985507246
35182655,135,18,0,26,0,0,179,89.94413407821229,59.09090909090908
35182667,66,44,5,29,0,0,144,69.44444444444444,43.58974358974359
35182679,47,30,3,41,0,0,121,75.20661157024793,59.45945945945945
35182680,67,23,0,25,0,0,115,80,52.08333333333333
35182692,55,18,10,27,0,0,110,83.63636363636364,67.27272727272727
35182709,54,20,1,20,0,0,95,78.94736842105263,51.21951219512195
35182710,63,32,1,42,1,0,139,76.97841726618705,57.89473684210527
35182722,64,26,5,43,0,0,138,81.15942028985508,64.86486486486487
35182734,76,24,4,17,0,0,121,80.16528925619835,46.666666666666664
35182746,160,79,5,26,0,2,272,70.95588235294117,29.464285714285708
35182758,109,55,3,25,1,0,193,71.50259067357513,34.523809523809526
35182761,97,21,3,17,2,0,140,85,51.162790697674424
35182771,9,66,11,45,0,0,131,49.61832061068703,45.90163934426229
35182783,44,68,5,17,2,0,136,50,26.086956521739136
35182795,79,30,5,15,0,0,129,76.74418604651163,40
35182825,46,59,5,42,0,0,152,61.184210526315795,44.339622641509436
35182837,53,29,3,17,1,0,103,71.84466019417476,42.00000000000001
35182849,10,123,13,62,0,1,209,41.14832535885168,38.19095477386934
35182850,21,65,7,44,2,1,140,53.57142857142857,45.378151260504204
35182862,88,33,3,38,0,0,162,79.62962962962963,55.4054054054054
35182874,67,41,3,29,0,0,140,70.71428571428571,43.83561643835616
35182916,62,38,3,20,0,0,123,69.10569105691057,37.704918032786885
35182936,87,33,4,33,0,1,158,79.11392405063292,53.52112676056338
35182953,15,89,11,95,0,1,211,57.81990521327014,54.59183673469388
35182965,71,38,2,28,0,0,139,72.66187050359711,44.11764705882353
35182989,79,34,6,31,0,0,150,77.33333333333333,52.112676056338024
35182990,131,40,1,15,0,0,187,78.6096256684492,28.57142857142857
35183003,25,70,9,43,0,0,147,52.38095238095239,42.622950819672134
35183015,65,43,4,14,6,0,132,67.42424242424244,35.820895522388064
35183027,129,27,3,24,0,0,183,85.24590163934427,50
35183039,91,65,5,50,0,1,212,69.33962264150944,46.28099173553719
35183040,47,53,7,39,1,0,147,63.94557823129252,47
35183064,28,65,3,53,2,1,152,57.236842105263165,47.58064516129033
35183076,36,10,1,15,1,0,63,84.12698412698413,62.96296296296296
35183088,19,92,10,59,3,1,184,50,44.242424242424235
35183097,72,52,8,43,2,1,178,70.78651685393258,50.943396226415096
35183106,54,48,6,30,1,0,139,65.46762589928056,43.529411764705884
35183118,84,29,4,29,0,0,146,80.13698630136986,53.2258064516129
35183143,29,28,2,15,0,0,74,62.16216216216216,37.77777777777778
35183155,88,25,2,22,0,0,137,81.75182481751825,48.97959183673469
35183167,58,80,2,45,0,0,185,56.75675675675676,37.00787401574803
35183179,120,45,1,39,0,0,205,78.04878048780488,47.05882352941176
35183180,101,51,5,20,1,0,178,71.34831460674158,33.76623376623377
35183192,68,49,2,38,2,1,160,69.375,46.7391304347826
35183209,80,79,5,19,2,0,185,57.29729729729729,24.761904761904763
35183210,107,74,5,18,0,0,204,63.725490196078425,23.71134020618557
35183222,14,68,1,16,0,0,99,31.313131313131315,19.999999999999996
35183234,35,48,2,21,1,0,107,55.140186915887845,33.333333333333336
35183246,58,205,7,137,1,0,408,49.754901960784316,41.42857142857142
35183258,3,51,0,15,0,0,69,26.086956521739136,22.72727272727273
35183261,15,11,3,31,0,0,60,81.66666666666667,75.55555555555556
35183271,118,35,2,19,2,0,176,80.11363636363636,39.6551724137931
35183283,38,14,1,9,0,0,62,77.41935483870968,41.666666666666664
35183295,264,61,5,75,4,1,410,85.1219512195122,58.21917808219178
35183313,21,21,0,12,1,1,56,62.5,40
35183325,50,42,9,22,0,11,134,68.65671641791045,50
35183337,32,25,2,18,0,3,80,68.75,47.916666666666664
35183349,139,54,3,29,8,1,234,76.92307692307692,43.15789473684211
35183350,31,31,0,15,0,0,77,59.74025974025974,32.608695652173914
35183362,130,58,4,41,2,1,236,75.42372881355932,45.28301886792453
35183374,17,75,3,49,0,16,160,53.125,47.55244755244755
35183386,78,38,1,17,2,0,136,72.05882352941177,34.48275862068966
35183398,50,98,9,67,0,1,225,56.44444444444445,43.99999999999999
35183404,45,53,4,59,0,0,161,67.0807453416149,54.310344827586206
35183441,4,114,14,74,4,1,211,45.97156398104265,44.927536231884055
35183453,0,53,13,63,0,0,129,58.914728682170534,58.914728682170534
35183465,71,41,4,36,0,0,152,73.02631578947368,49.382716049382715
35183477,70,25,4,32,0,0,131,80.91603053435115,59.01639344262295
35183489,64,19,3,42,0,0,128,85.15625,70.3125
35183490,181,51,6,60,1,0,299,82.94314381270902,56.779661016949156
35183507,26,50,12,125,0,0,213,76.52582159624413,73.2620320855615
35183519,39,30,6,57,0,0,132,77.27272727272727,67.74193548387098
35183532,0,44,3,102,0,0,149,70.46979865771812,70.46979865771812
35183544,21,21,1,33,0,0,76,72.36842105263158,61.81818181818181
35183556,0,76,10,72,0,0,158,51.89873417721519,51.89873417721519
35183568,26,46,1,33,1,0,107,57.009345794392516,43.20987654320988
35183573,22,78,8,45,0,0,153,49.01960784313726,40.458015267175576
35183593,161,22,3,19,0,0,205,89.26829268292683,50
35183600,79,16,1,19,0,0,115,86.08695652173914,55.55555555555556
35183611,52,28,2,18,0,0,100,72,41.666666666666664
35183623,26,119,9,46,1,0,201,40.79601990049751,31.999999999999996
35183635,50,32,1,11,0,0,94,65.95744680851064,27.27272727272727
35183659,0,70,8,83,1,0,162,56.790123456790134,56.790123456790134
35183660,102,23,2,26,0,0,153,84.9673202614379,54.90196078431373
35183684,99,35,3,29,0,0,166,78.91566265060241,47.76119402985075
35183702,110,52,2,19,2,0,185,71.89189189189189,30.666666666666664
35183714,102,28,3,16,0,0,149,81.20805369127517,40.42553191489362
35183726,24,16,2,11,1,0,54,70.37037037037037,46.666666666666664
35183738,61,27,7,60,1,1,157,82.80254777070064,71.875
35183748,128,19,0,11,0,0,158,87.9746835443038,36.66666666666667
35183751,93,25,4,38,1,0,161,84.472049689441,63.23529411764706
35183763,14,71,5,22,0,0,112,36.60714285714286,27.55102040816326
35183775,89,32,7,64,0,0,192,83.33333333333334,68.93203883495146
35183787,25,34,12,21,2,0,94,63.829787234042556,50.72463768115942
35183799,152,60,8,37,0,1,258,76.74418604651163,43.39622641509434
35183805,18,19,0,30,0,0,67,71.64179104477613,61.224489795918366
35183829,22,60,3,36,0,0,121,50.413223140495866,39.39393939393939
35183830,83,47,6,16,0,0,152,69.07894736842105,31.88405797101449
35183842,70,17,8,20,1,0,116,85.34482758620689,63.04347826086957
35183854,35,31,1,21,1,0,89,65.1685393258427,42.592592592592595
35183885,38,34,9,37,0,0,118,71.1864406779661,57.49999999999999
35183891,7,29,5,27,1,1,70,58.57142857142856,53.968253968253975
35183912,56,17,4,26,0,0,103,83.49514563106796,63.829787234042556
35183921,33,42,1,81,0,0,157,73.2484076433121,66.12903225806453
35183933,95,20,2,25,2,0,144,86.11111111111111,59.183673469387756
35183945,16,26,0,34,0,0,76,65.78947368421053,56.666666666666664
35183957,59,49,3,45,1,0,157,68.78980891719746,50
35183969,12,44,5,75,0,0,136,67.64705882352942,64.51612903225806
35183970,4,57,6,77,0,0,144,60.41666666666667,59.285714285714285
35183982,26,25,2,42,0,0,95,73.6842105263158,63.76811594202898
35183994,72,39,3,35,0,0,149,73.8255033557047,49.350649350649356
35184007,28,31,4,16,1,0,80,61.25000000000001,40.38461538461539
35184019,133,50,4,38,0,0,225,77.77777777777779,45.652173913043484
35184020,66,29,1,58,0,0,154,81.16883116883116,67.04545454545455
35184032,8,29,4,54,0,0,95,69.47368421052632,66.66666666666667
35184056,59,24,5,36,0,0,124,80.64516129032258,63.07692307692307
35184068,14,103,7,79,0,0,203,49.26108374384236,45.5026455026455
35184081,23,56,2,60,0,0,141,60.28368794326241,52.542372881355924
35184147,5,31,4,40,0,0,80,61.25000000000001,58.666666666666664
35184159,29,27,0,9,0,0,65,58.46153846153845,25
35184160,24,27,4,24,0,0,79,65.82278481012658,50.90909090909091
35184172,117,137,7,73,0,1,335,59.1044776119403,37.15596330275229
35184184,25,47,2,30,0,0,104,54.807692307692314,40.50632911392405
35184202,41,51,5,43,0,0,140,63.57142857142857,48.484848484848484
35184226,7,55,16,45,0,0,123,55.28455284552846,52.58620689655172
35184248,73,37,5,44,0,1,160,76.875,57.47126436781609
35184251,55,48,0,34,0,0,137,64.96350364963503,41.463414634146346
35184287,93,42,0,15,1,0,151,72.18543046357617,27.586206896551722
35184299,52,31,3,49,0,0,135,77.03703703703704,62.65060240963856
35184305,197,42,8,63,0,0,310,86.45161290322581,62.83185840707964
35184317,97,49,3,84,0,0,233,78.96995708154506,63.970588235294116
35184329,102,29,2,54,0,0,187,84.49197860962568,65.88235294117646
35184330,346,132,5,92,0,1,576,77.08333333333334,42.608695652173914
35184342,131,38,2,28,2,0,201,81.09452736318407,45.714285714285715
35184354,110,70,4,66,0,0,250,72,50
35184366,20,56,2,39,0,0,117,52.13675213675213,42.26804123711341
35184378,180,43,18,51,1,0,293,85.32423208191126,61.946902654867266
35184385,150,7,4,25,0,0,186,96.23655913978494,80.55555555555556
35184391,66,21,2,30,0,1,120,82.5,61.111111111111114
35184421,17,55,3,95,0,0,170,67.64705882352942,64.05228758169935
35184433,126,18,1,22,0,0,167,89.22155688622755,56.09756097560976
35184470,124,18,0,22,1,1,166,89.1566265060241,57.14285714285714
35184494,26,47,4,62,0,0,139,66.18705035971223,58.4070796460177
35184500,130,30,2,61,0,0,223,86.54708520179372,67.74193548387098
35184512,108,73,3,34,0,1,219,66.66666666666667,34.23423423423423
35184536,121,29,2,64,0,0,216,86.57407407407408,69.47368421052632
35184548,82,47,1,16,0,0,146,67.8082191780822,26.5625
35184559,55,11,0,1,0,0,67,83.5820895522388,8.333333333333337
35184561,50,30,5,16,1,1,103,70.87378640776699,43.39622641509434
35184573,82,19,5,38,0,0,144,86.80555555555556,69.35483870967742
35184585,17,29,2,27,0,0,75,61.33333333333333,50
35184597,0,51,6,63,0,0,120,57.49999999999999,57.49999999999999
35184652,52,9,2,6,0,0,69,86.95652173913044,47.05882352941176
35184664,95,31,1,33,0,0,160,80.625,52.3076923076923
35184676,87,40,6,26,1,0,160,75,45.205479452054796
35184688,77,50,2,41,1,0,171,70.76023391812866,46.808510638297875
35184697,133,18,1,38,0,0,190,90.52631578947368,68.42105263157895
35184731,97,95,0,7,25,0,224,57.58928571428572,25.196850393700785
35185036,19,40,6,32,0,0,97,58.76288659793815,48.71794871794872
35185346,52,236,6,13,1,0,308,23.376623376623375,7.8125
35185437,248,179,4,54,3,0,488,63.31967213114754,25.416666666666664
35185449,103,203,5,31,21,0,363,44.0771349862259,21.923076923076923
35185450,34,60,4,12,0,0,110,45.45454545454546,21.052631578947366
35185486,16,46,1,8,1,0,72,36.111111111111114,17.85714285714286
35185565,201,223,5,42,4,3,478,53.34728033472803,19.494584837545126
35185760,540,197,8,59,0,0,804,75.49751243781094,25.37878787878788
35185802,53,47,3,6,0,0,109,56.88073394495412,16.07142857142857
35187185,113,194,8,51,1,0,367,47.13896457765667,23.62204724409449
35187197,108,31,4,25,0,0,168,81.54761904761905,48.33333333333333
35187513,109,371,13,93,35,2,623,40.44943820224719,27.82101167315175
35187537,468,496,27,129,5,0,1125,55.91111111111111,24.505327245053277
35187549,31,78,2,26,1,0,138,43.47826086956522,27.10280373831776
35187550,44,106,3,29,0,0,182,41.75824175824175,23.188405797101453
35187562,234,152,5,19,2,0,412,63.106796116504846,14.60674157303371
35188918,95,58,5,7,0,0,165,64.84848484848484,17.14285714285714
35188931,996,328,8,52,0,2,1386,76.33477633477634,15.897435897435896
35189406,35,210,8,19,0,0,272,22.79411764705882,11.392405063291145
35189418,41,229,4,11,0,0,285,19.649122807017537,6.147540983606559
35189424,11,203,2,0,2,0,218,6.880733944954132,1.9323671497584516
35189431,14,51,1,13,0,0,79,35.44303797468354,21.53846153846154
35189443,404,627,15,65,1,0,1112,43.61510791366906,11.440677966101697
35189455,47,86,5,23,0,0,161,46.58385093167702,24.561403508771928
35189650,187,156,0,3,10,0,356,56.17977528089888,7.692307692307687
35189662,28,75,3,5,3,0,114,34.210526315789465,12.790697674418606
35190354,28,80,2,9,0,0,119,32.773109243697476,12.08791208791209
35190469,95,168,6,30,0,1,300,43.99999999999999,18.048780487804883
35191036,36,77,10,24,0,0,147,47.61904761904761,30.630630630630627
35191224,425,418,38,541,1,2,1425,70.66666666666667,58.20000000000001
35191383,91,27,3,33,0,0,154,82.46753246753246,57.14285714285714
35191577,0,93,0,1,1,0,95,2.1052631578947323,2.1052631578947323
35191711,162,98,4,50,0,0,314,68.78980891719746,35.526315789473685
35191863,80,25,3,22,0,0,130,80.76923076923077,50
35191887,6,29,1,3,2,0,41,29.268292682926834,17.14285714285714
35191905,238,411,41,398,5,1,1094,62.43144424131627,51.98598130841121
35191917,44,325,21,395,1,0,786,58.651399491094146,56.19946091644206
35192211,322,241,25,127,1,3,719,66.48122392211404,39.29471032745592
35192223,51,89,3,24,1,0,168,47.023809523809526,23.931623931623935
35192247,78,228,9,31,1,1,348,34.48275862068966,15.555555555555555
35192351,49,108,5,24,1,0,187,42.24598930481284,21.739130434782606
35192387,7,44,3,1,1,0,56,21.42857142857143,10.204081632653061
35192557,94,30,0,24,1,0,149,79.86577181208054,45.45454545454546
35192636,88,28,1,2,0,0,119,76.47058823529412,9.677419354838712
35192752,53,29,2,32,0,0,116,75,53.968253968253975
35192764,6,55,7,57,0,0,125,56.00000000000001,53.78151260504202
35192776,79,62,7,38,1,1,188,67.02127659574468,43.11926605504587
35192788,38,12,1,28,0,0,79,84.81012658227847,70.73170731707317
35192922,98,269,18,75,0,0,460,41.52173913043479,25.690607734806626
35193057,22,63,3,8,2,0,98,35.71428571428571,17.105263157894733
35193240,12,41,1,5,0,0,59,30.508474576271183,12.765957446808507
35193264,135,60,4,21,0,0,220,72.72727272727273,29.411764705882348
35193306,122,387,9,76,1,1,596,35.06711409395973,18.354430379746834
35193318,27,90,8,12,2,0,139,35.251798561151084,19.64285714285714
35193999,42,196,4,9,6,0,257,23.73540856031129,8.837209302325578
35194244,45,100,3,9,0,0,157,36.30573248407644,10.71428571428571
35194918,42,26,2,44,0,0,114,77.19298245614034,63.888888888888886
35195030,50,26,2,11,2,0,91,71.42857142857143,36.58536585365854
35195078,159,90,6,27,0,0,282,68.08510638297872,26.82926829268293
35195182,543,212,12,100,2,1,870,75.63218390804597,35.16819571865444
35195558,22,46,8,27,3,4,110,58.18181818181818,47.72727272727273
35195561,33,46,2,24,4,1,110,58.18181818181818,40.25974025974026
35195972,26,151,1,6,4,0,188,19.680851063829785,6.79012345679012
35198171,63,28,3,24,1,0,119,76.47058823529412,50
35198183,55,18,4,20,1,0,98,81.63265306122449,58.13953488372092
35198870,6126,104,8,64,2,0,6304,98.3502538071066,41.57303370786517
35198882,210,158,11,41,0,0,420,62.38095238095238,24.761904761904763
35198894,160,113,1,16,1,0,291,61.16838487972509,13.740458015267176
35198948,10,48,0,10,1,0,69,30.434782608695656,18.644067796610166
35198959,25,55,0,1,0,0,81,32.098765432098766,1.7857142857142905
35198961,14,95,0,3,1,0,113,15.92920353982301,4.040404040404044
35199084,17,33,1,7,0,0,58,43.103448275862064,19.512195121951216
35199096,34,25,1,9,0,0,69,63.76811594202898,28.57142857142857
35199229,97,113,2,27,1,0,240,52.916666666666664,20.97902097902098
35199242,16,29,5,6,0,0,56,48.21428571428571,27.500000000000004
35199308,10,36,4,3,0,0,53,32.07547169811321,16.279069767441857
35199357,296,463,18,194,1,0,972,52.36625514403293,31.50887573964497
35199400,73,74,3,15,0,0,165,55.15151515151515,19.565217391304344
35199473,49,102,1,7,0,0,159,35.84905660377359,7.272727272727275
35199597,17,157,1,2,3,0,180,12.777777777777777,3.6809815950920255
35199606,21,116,0,0,2,0,139,16.546762589928054,1.6949152542372836
35199618,22,61,0,4,1,0,88,30.681818181818176,7.57575757575758
35199680,34,34,1,6,0,0,75,54.666666666666664,17.07317073170732
35199710,239,160,1,13,0,3,416,61.53846153846154,9.6045197740113
